dataset,task,metric,model_a,model_b,n_folds,n_repeats,n_signflip_units,mean_diff,ci_low,ci_high,effect_size,p_value,min_possible_p,p_value_holm,holm_threshold_005,holm_feasible_005,min_folds_for_holm_005,significant_holm_005
fakenewsnet,virality,auc,mlp_bert,xgboost_mistral,10,1,10,-0.024554102259215192,-0.043133174791914385,-0.00261593341260401,-0.44,0.0546875,0.0009765625,0.6015625,0.0017857142857142859,True,10,False
fakenewsnet,virality,auc,rf_bert,rf_mistral,10,1,10,0.012291914387633784,0.0016646848989298358,0.02543103448275864,0.31,0.056640625,0.0009765625,0.6015625,0.0017857142857142859,True,10,False
fakenewsnet,virality,auc,logreg_bert,xgboost_mistral,10,1,10,-0.022443519619500585,-0.042181926278240245,0.0005945303210464048,-0.32,0.0859375,0.0009765625,0.7734375,0.0017857142857142859,True,10,False
fakenewsnet,virality,auc,logreg_bert,logreg_mistral,10,1,10,0.0003864447086801337,-0.015190249702734849,0.018638525564803797,0.06,0.97265625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,auc,logreg_bert,mlp_bert,10,1,10,0.0021105826397146087,-0.0023483947681331996,0.006064209274673005,0.06,0.369140625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,auc,logreg_bert,mlp_mistral,10,1,10,-0.000832342449464929,-0.015755053507728944,0.01646848989298454,0.04,0.93359375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,auc,logreg_mistral,mlp_bert,10,1,10,0.0017241379310344751,-0.015784780023781208,0.016676575505350743,0.01,0.87890625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,auc,logreg_mistral,mlp_mistral,10,1,10,-0.0012187871581450626,-0.005261593341260395,0.0022294887039238875,-0.02,0.60546875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,auc,mlp_bert,mlp_mistral,10,1,10,-0.0029429250891795378,-0.017300832342449467,0.013585017835909652,-0.02,0.73828125,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,auc,rf_bert,xgboost_bert,10,1,10,0.00014863258026159842,-0.006197978596908471,0.006049346016646839,0.04,0.962890625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,auc,rf_mistral,xgboost_bert,10,1,10,-0.012143281807372185,-0.02812128418549349,0.0014268727705113004,-0.36,0.158203125,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,logreg_mistral,rf_mistral,10,1,10,0.03192747176836106,0.013563047470687529,0.05441135483834101,0.52,0.005859375,0.0009765625,0.1640625,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,mlp_mistral,rf_mistral,10,1,10,0.020103960860027192,0.010781876640157662,0.02935385118722179,0.36,0.005859375,0.0009765625,0.1640625,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,xgboost_bert,xgboost_mistral,10,1,10,0.037314121418831524,0.01624099710865129,0.05733846064918254,0.48,0.01171875,0.0009765625,0.3046875,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,logreg_mistral,xgboost_mistral,10,1,10,0.031805825051486325,0.012278790122916406,0.050733225310515606,0.36,0.015625,0.0009765625,0.390625,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,rf_mistral,xgboost_bert,10,1,10,-0.03743576813570626,-0.06532214429501475,-0.012321091970624498,-0.64,0.021484375,0.0009765625,0.515625,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,rf_bert,rf_mistral,10,1,10,0.024566910314550473,0.00715114422755272,0.04537994231664427,0.42,0.029296875,0.0009765625,0.673828125,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,logreg_bert,logreg_mistral,10,1,10,-0.0061949295345838816,-0.025010626326263587,0.012594832046370763,-0.03,0.556640625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,logreg_bert,mlp_bert,10,1,10,-0.006477116902098045,-0.02087040863393468,0.0081986522994404,-0.16,0.427734375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,logreg_bert,mlp_mistral,10,1,10,0.0056285813737499855,-0.013567378650273054,0.02699723178403788,0.16,0.607421875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,logreg_bert,rf_bert,10,1,10,0.0011656319192267061,-0.018787971557400696,0.021926555655150382,-0.02,0.916015625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,logreg_bert,rf_mistral,10,1,10,0.02573254223377718,0.0023175729681749633,0.05207261432419905,0.44,0.0859375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,logreg_bert,xgboost_bert,10,1,10,-0.011703225901929081,-0.03435686943749683,0.009397779928931028,-0.16,0.359375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,logreg_bert,xgboost_mistral,10,1,10,0.025610895516902443,-0.0020009228443893523,0.05275188513126049,0.35,0.107421875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,logreg_mistral,mlp_bert,10,1,10,-0.00028218736751416395,-0.020989965660001143,0.020824463862474118,-0.14,0.9765625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,logreg_mistral,mlp_mistral,10,1,10,0.011823510908333867,-0.002691329101006523,0.028997659878528037,0.26,0.21484375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,logreg_mistral,rf_bert,10,1,10,0.007360561453810588,-0.004157170005834021,0.01909195211333834,0.0,0.26953125,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,logreg_mistral,xgboost_bert,10,1,10,-0.0055082963673452005,-0.018286195347544575,0.008398332084592008,-0.25,0.46484375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,mlp_bert,mlp_mistral,10,1,10,0.012105698275848032,-0.013660571361074403,0.03666682045358318,0.34,0.390625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,mlp_bert,rf_bert,10,1,10,0.007642748821324752,-0.01435187908693165,0.02810218350615502,0.24,0.466796875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,mlp_bert,rf_mistral,10,1,10,0.03220965913587522,0.0007076188319626419,0.06326118039930916,0.45,0.09765625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,mlp_bert,xgboost_bert,10,1,10,-0.005226108999831036,-0.026589298515445402,0.014216718195593258,0.16,0.640625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,mlp_bert,xgboost_mistral,10,1,10,0.032088012419000486,-0.0005282545163980079,0.05980563170330072,0.42,0.080078125,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,mlp_mistral,rf_bert,10,1,10,-0.004462949454523279,-0.019594123374567028,0.009376942161896185,-0.1,0.59375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,mlp_mistral,xgboost_bert,10,1,10,-0.017331807275679068,-0.039862931219053876,0.005184975987612206,-0.37,0.1875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,mlp_mistral,xgboost_mistral,10,1,10,0.019982314143152456,-0.008480634486147531,0.04606919447363218,0.19,0.208984375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,rf_bert,xgboost_bert,10,1,10,-0.012868857821155788,-0.025058048911398977,0.00043858239920637756,-0.15,0.091796875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,rf_bert,xgboost_mistral,10,1,10,0.024445263597675737,0.0014622549248534233,0.04694511606737507,0.35,0.0703125,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,f1,rf_mistral,xgboost_mistral,10,1,10,-0.00012164671687473483,-0.030586116259509,0.02863933568616691,-0.02,0.998046875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,logreg_mistral,rf_mistral,10,1,10,-0.044667191837869755,-0.06290758585476891,-0.027734045762076664,-0.72,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,mlp_bert,rf_bert,10,1,10,-0.05098462462890004,-0.07457079721448577,-0.032456831541427054,-0.76,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,mlp_bert,rf_mistral,10,1,10,-0.06408461083413296,-0.08061889392538986,-0.04821838238021531,-0.82,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,mlp_bert,xgboost_bert,10,1,10,-0.05027147776132105,-0.0758681414578499,-0.027003212013326193,-0.72,0.00390625,0.0009765625,0.09765625,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,logreg_mistral,rf_bert,10,1,10,-0.03156720563263684,-0.045285992744081814,-0.015911723040874994,-0.52,0.0078125,0.0009765625,0.1875,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,logreg_bert,rf_mistral,10,1,10,-0.048322713408777654,-0.07240581451699026,-0.02006546806332622,-0.56,0.009765625,0.0009765625,0.224609375,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,logreg_bert,rf_bert,10,1,10,-0.03522272720354473,-0.05605852733880765,-0.014442076774867418,-0.47,0.013671875,0.0009765625,0.30078125,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,logreg_bert,xgboost_bert,10,1,10,-0.03450958033596574,-0.05366818447794214,-0.015258207331723617,-0.46,0.013671875,0.0009765625,0.30078125,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,logreg_mistral,xgboost_bert,10,1,10,-0.030854058765057847,-0.04987903062829807,-0.010144953391705657,-0.57,0.0234375,0.0009765625,0.46875,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,rf_mistral,xgboost_mistral,10,1,10,0.03691079688875095,0.010638426939040092,0.06616436991526009,0.36,0.029296875,0.0009765625,0.556640625,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,logreg_bert,logreg_mistral,10,1,10,-0.0036555215709078936,-0.023372352333063517,0.01789287345422108,0.05,0.7421875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,logreg_bert,mlp_bert,10,1,10,0.01576189742535531,0.0003851306636853291,0.03480124884889184,0.26,0.12890625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,logreg_bert,mlp_mistral,10,1,10,-0.01487963592920899,-0.04861876378954179,0.01936719943717099,-0.21,0.427734375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,logreg_bert,xgboost_mistral,10,1,10,-0.0114119165200267,-0.040147223766084573,0.018553385923652167,-0.15,0.486328125,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,logreg_mistral,mlp_bert,10,1,10,0.019417418996263203,0.001660406820685234,0.038429435870955084,0.32,0.078125,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,logreg_mistral,mlp_mistral,10,1,10,-0.011224114358301096,-0.03130432192753414,0.008331253730726951,0.02,0.30859375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,logreg_mistral,xgboost_mistral,10,1,10,-0.007756394949118806,-0.02891407479441883,0.013383876831161646,-0.1,0.50390625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,mlp_bert,mlp_mistral,10,1,10,-0.0306415333545643,-0.06033859658073139,-0.00017034529406653176,-0.4,0.09375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,mlp_bert,xgboost_mistral,10,1,10,-0.027173813945382007,-0.05461101186045617,-0.0018326003880019814,-0.28,0.091796875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,mlp_mistral,rf_bert,10,1,10,-0.020343091274335746,-0.04966584342757999,0.011570502854228637,-0.14,0.240234375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,mlp_mistral,rf_mistral,10,1,10,-0.033443077479568664,-0.06636508201765859,-0.002159491405481451,-0.4,0.103515625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,mlp_mistral,xgboost_bert,10,1,10,-0.01962994440675675,-0.05302958569055015,0.015527000616172803,-0.26,0.30859375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,mlp_mistral,xgboost_mistral,10,1,10,0.0034677194091822907,-0.025994759776202348,0.033898756653141425,0.05,0.8671875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,rf_bert,rf_mistral,10,1,10,-0.013099986205232917,-0.03036573785127683,0.005890868773517055,-0.17,0.212890625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,rf_bert,xgboost_bert,10,1,10,0.0007131468675789954,-0.011641722467665006,0.011996318797358518,0.05,0.919921875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,rf_bert,xgboost_mistral,10,1,10,0.023810810683518036,0.0011167147334889104,0.04624310739921372,0.25,0.080078125,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,rf_mistral,xgboost_bert,10,1,10,0.013813133072811911,-0.011192949314195533,0.03785276662830398,0.28,0.328125,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,precision,xgboost_bert,xgboost_mistral,10,1,10,0.02309766381593904,-0.002594806561511376,0.048555773644505695,0.24,0.12890625,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,logreg_bert,rf_mistral,10,1,10,0.10344827586206895,0.07586206896551723,0.13275862068965516,0.95,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,logreg_mistral,rf_mistral,10,1,10,0.11206896551724137,0.08965517241379309,0.14137931034482754,0.99,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,rf_mistral,xgboost_bert,10,1,10,-0.0879310344827586,-0.1189655172413793,-0.06034482758620689,-0.87,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,logreg_mistral,xgboost_mistral,10,1,10,0.07758620689655168,0.05517241379310341,0.09655172413793099,0.92,0.00390625,0.0009765625,0.09765625,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,mlp_bert,rf_mistral,10,1,10,0.14310344827586205,0.08275862068965514,0.2068965517241379,0.83,0.00390625,0.0009765625,0.09765625,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,rf_bert,rf_mistral,10,1,10,0.06034482758620689,0.03793103448275863,0.08275862068965516,0.64,0.00390625,0.0009765625,0.09765625,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,xgboost_bert,xgboost_mistral,10,1,10,0.05344827586206894,0.031034482758620686,0.07413793103448274,0.59,0.00390625,0.0009765625,0.09765625,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,logreg_mistral,rf_bert,10,1,10,0.05172413793103446,0.03275862068965516,0.07068965517241375,0.66,0.0078125,0.0009765625,0.1640625,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,logreg_bert,xgboost_mistral,10,1,10,0.0689655172413793,0.0379310344827586,0.09827586206896548,0.78,0.01171875,0.0009765625,0.234375,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,mlp_bert,xgboost_mistral,10,1,10,0.1086206896551724,0.049999999999999975,0.15862068965517237,0.75,0.01171875,0.0009765625,0.234375,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,mlp_mistral,rf_mistral,10,1,10,0.08103448275862066,0.03965517241379307,0.12068965517241377,0.48,0.015625,0.0009765625,0.28125,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,mlp_bert,rf_bert,10,1,10,0.08275862068965517,0.03275862068965517,0.13275862068965516,0.65,0.01953125,0.0009765625,0.33203125,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,logreg_bert,rf_bert,10,1,10,0.043103448275862065,0.013793103448275867,0.0706896551724138,0.55,0.0390625,0.0009765625,0.625,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,logreg_mistral,xgboost_bert,10,1,10,0.02413793103448275,0.005172413793103459,0.04137931034482759,0.37,0.046875,0.0009765625,0.703125,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,rf_bert,xgboost_bert,10,1,10,-0.027586206896551713,-0.04655172413793104,-0.006896551724137912,-0.35,0.046875,0.0009765625,0.703125,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,rf_mistral,xgboost_mistral,10,1,10,-0.03448275862068967,-0.06896551724137931,-0.00517241379310347,-0.38,0.0546875,0.0009765625,0.7109375,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,mlp_bert,xgboost_bert,10,1,10,0.05517241379310346,0.0068965517241379335,0.10000000000000005,0.55,0.0625,0.0009765625,0.75,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,logreg_bert,logreg_mistral,10,1,10,-0.008620689655172398,-0.031034482758620696,0.013793103448275845,-0.22,0.578125,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,logreg_bert,mlp_bert,10,1,10,-0.039655172413793106,-0.08793103448275863,0.00862068965517242,-0.45,0.171875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,logreg_bert,mlp_mistral,10,1,10,0.0224137931034483,-0.03275862068965516,0.07413793103448277,0.16,0.423828125,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,logreg_bert,xgboost_bert,10,1,10,0.015517241379310353,-0.015517241379310353,0.04482758620689657,0.25,0.37109375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,logreg_mistral,mlp_bert,10,1,10,-0.031034482758620707,-0.07413793103448277,0.013793103448275857,-0.45,0.21875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,logreg_mistral,mlp_mistral,10,1,10,0.031034482758620696,-0.018965517241379303,0.07931034482758621,0.2,0.27734375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,mlp_bert,mlp_mistral,10,1,10,0.062068965517241406,-0.0034482758620689503,0.12931034482758624,0.4,0.125,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,mlp_mistral,rf_bert,10,1,10,0.02068965517241377,-0.01379310344827589,0.05517241379310343,0.05,0.333984375,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,mlp_mistral,xgboost_bert,10,1,10,-0.006896551724137945,-0.058620689655172434,0.04310344827586208,-0.09,0.79296875,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,mlp_mistral,xgboost_mistral,10,1,10,0.046551724137930996,-0.0137931034482759,0.10517241379310341,0.31,0.20703125,0.0009765625,1.0,0.0017857142857142859,True,10,False
fakenewsnet,virality,recall,rf_bert,xgboost_mistral,10,1,10,0.025862068965517227,-0.008620689655172408,0.05689655172413788,0.3,0.203125,0.0009765625,1.0,0.0017857142857142859,True,10,False
